datetime,COL,NG,NUC,OIL,OTH,SUN,WAT,MWh,carbon_footprint,carbon_per_MWh
2021-06-28 08:00:00+00:00,4774,5328,11883,0,985,-2,-1764,21204,7026984.126984127,331.3989873129658
2021-06-28 09:00:00+00:00,4540,5384,11877,0,1005,-2,-1759,21045,6813442.176870749,323.7558649023877
2021-06-28 10:00:00+00:00,4811,5571,11883,0,1044,-1,-1730,21578,7164689.342403629,332.03676626210165
2021-06-28 11:00:00+00:00,5425,5644,11886,0,1066,45,-1562,22504,7815777.777777778,347.30615791760476
2021-06-28 12:00:00+00:00,6114,5872,11880,0,1054,652,-1436,24136,8606684.807256233,356.591183595303
2021-06-28 13:00:00+00:00,6557,6017,11877,0,1062,1725,-1085,26153,9114548.752834467,348.50872759662246
2021-06-28 14:00:00+00:00,7115,6635,11869,0,1098,2437,-721,28433,9933922.902494332,349.38004791947145
2021-06-28 15:00:00+00:00,7521,6909,11865,0,1185,2830,279,30589,10457605.44217687,341.87470797269833
2021-06-28 16:00:00+00:00,7594,7687,11864,0,1294,2907,1419,32765,10852512.471655328,331.2227215521235
2021-06-28 17:00:00+00:00,7472,9042,11853,19,1399,2864,1884,34533,11306689.34240363,327.41694444165375
2021-06-28 18:00:00+00:00,7566,10204,11854,20,1395,2792,2187,36018,11882276.64399093,329.8982909653765
2021-06-28 19:00:00+00:00,7697,10859,11851,64,1393,2809,2055,36728,12327582.76643991,335.6453595741644
2021-06-28 20:00:00+00:00,7730,11178,11849,49,1395,2511,2306,37018,12478117.913832199,337.08244404971094
2021-06-28 21:00:00+00:00,7729,11672,11841,0,1398,2053,2601,37294,12633646.258503402,338.75814496979143
2021-06-28 22:00:00+00:00,7690,12099,11850,0,1394,1589,2486,37108,12770426.303854875,344.142133875576
2021-06-28 23:00:00+00:00,7727,12095,11839,0,1396,977,2451,36485,12806195.011337869,350.9989039697922
2021-06-29 00:00:00+00:00,7713,11892,11836,0,1392,325,2297,35455,12708258.503401361,358.4334650515121
2021-06-29 01:00:00+00:00,7801,10936,11844,4,1415,12,2135,34147,12406580.498866213,363.3285647016199
2021-06-29 02:00:00+00:00,7773,9900,11850,0,1412,-2,1780,32713,11946843.537414966,365.20170994451644
2021-06-29 03:00:00+00:00,7471,7904,11847,0,1394,-2,1201,29815,10817673.469387753,362.8265460133407
2021-06-29 04:00:00+00:00,7338,6704,11856,-1,1200,-1,342,27438,10186961.451247165,371.27201148943675
2021-06-29 05:00:00+00:00,7103,6199,11862,-1,1038,-1,-1061,25139,9740884.353741495,387.480979901408
2021-06-29 06:00:00+00:00,6415,6251,11865,-1,1022,-2,-1747,23803,9066544.217687074,380.89922353010434
2021-06-29 07:00:00+00:00,5673,6066,11869,-1,1005,-3,-1741,22868,8239782.312925168,360.3193245113332
2021-06-29 08:00:00+00:00,5351,6079,11865,0,972,-1,-1757,22509,7920462.585034014,351.8798074118803
2021-06-29 09:00:00+00:00,5094,6174,11865,0,975,-2,-1755,22351,7699755.102040816,344.49264471570916
2021-06-29 10:00:00+00:00,5253,6283,11869,0,1006,-3,-1582,22826,7905541.950113378,346.3393476786725
2021-06-29 11:00:00+00:00,5879,6444,11869,0,1054,30,-1521,23755,8605083.900226757,362.2430604178807
2021-06-29 12:00:00+00:00,6555,6485,11872,0,997,487,-967,25429,9305668.934240362,365.9471050470078
2021-06-29 13:00:00+00:00,7074,6430,11871,0,988,1196,-717,26842,9807854.875283446,365.39210473449987
2021-06-29 14:00:00+00:00,7437,6600,11864,0,1092,2029,-697,28325,10245129.25170068,361.6991792303859
2021-06-29 15:00:00+00:00,7653,6907,11862,0,1164,2546,-108,30024,10590276.643990928,352.7270398344967
2021-06-29 16:00:00+00:00,7765,7927,11854,1,1272,2896,679,32394,11125464.85260771,343.4421452308363
2021-06-29 17:00:00+00:00,7921,8733,11869,1,1384,2865,1361,34134,11615868.480725624,340.3020003728137
2021-06-29 18:00:00+00:00,7917,9793,11856,5,1394,2875,1719,35559,12053147.392290251,338.96193347085836
2021-06-29 19:00:00+00:00,7961,10247,11853,0,1387,2963,2108,36519,12280181.405895691,336.26828242546867
2021-06-29 20:00:00+00:00,7851,10754,11851,0,1389,2943,2356,37144,12378172.335600909,333.248232166727
2021-06-29 21:00:00+00:00,7967,11120,11843,0,1402,2597,2589,37518,12646535.14739229,337.0791392769415
2021-06-29 22:00:00+00:00,7972,12019,11853,0,1400,1990,2627,37861,13022607.709750568,343.95836638627
2021-06-29 23:00:00+00:00,7958,12381,11843,0,1401,1228,2546,37357,13157845.804988664,352.2190166498558
2021-06-30 00:00:00+00:00,7830,12122,11852,0,1401,405,2508,36118,12921505.668934241,357.75806160181185
2021-06-30 01:00:00+00:00,7631,11188,11845,0,1428,17,2356,34465,12334789.115646258,357.8931993514075
2021-06-30 02:00:00+00:00,7633,10296,11847,7,1428,-2,1760,32969,11975446.71201814,363.2335439964251
2021-06-30 03:00:00+00:00,7603,8806,11849,0,1427,-3,509,30191,11323424.036281178,375.0595884959484
2021-06-30 04:00:00+00:00,7418,7405,11841,0,1395,0,-554,27505,10558136.054421768,383.8624269922475
2021-06-30 05:00:00+00:00,6968,6838,11846,-1,1198,-2,-1568,25279,9868068.027210884,390.3662339179115
2021-06-30 06:00:00+00:00,6547,6296,11846,-1,1052,-4,-1771,23965,9218612.244897958,384.66982035877146
2021-06-30 07:00:00+00:00,6032,5775,11850,0,998,-4,-1757,22894,8483723.35600907,370.5653601821032
2021-06-30 08:00:00+00:00,5703,5731,11865,-1,984,1,-1768,22515,8131868.480725624,361.1755931923439
2021-06-30 09:00:00+00:00,5642,5620,11860,0,977,0,-1768,22331,8025333.333333333,359.3808308330721
2021-06-30 10:00:00+00:00,5955,5755,11865,0,982,-2,-1752,22803,8397596.371882087,368.26717413858205
2021-06-30 11:00:00+00:00,6261,6081,11857,0,1013,36,-1746,23502,8841605.442176871,376.2065118788559
2021-06-30 12:00:00+00:00,6792,6332,11861,0,1064,545,-1518,25076,9482213.151927438,378.1389835670537
2021-06-30 13:00:00+00:00,7254,6417,11859,2,1132,1452,-1285,26831,9986462.585034011,372.19867261876226
2021-06-30 14:00:00+00:00,7514,6586,11850,14,1275,2253,-517,28975,10330748.29931973,356.54006209904156
2021-06-30 15:00:00+00:00,7929,7160,11850,0,1295,2849,408,31491,10973818.594104307,348.47475768010884
2021-06-30 16:00:00+00:00,8027,8935,11837,-1,1378,3202,669,34047,11804503.401360542,346.71199816020624
2021-06-30 17:00:00+00:00,8004,10352,11851,0,1395,3360,1222,36184,12367002.267573694,341.7809603021693
2021-06-30 18:00:00+00:00,7955,10988,11835,0,1395,3454,1853,37480,12579922.902494332,335.64362066420307
2021-06-30 19:00:00+00:00,7955,11517,11837,0,1393,3454,2205,38361,12798240.362811793,333.626348708631
2021-06-30 20:00:00+00:00,7970,11899,11835,12,1395,3136,2463,38710,12982653.061224489,335.3824092282224
2021-06-30 21:00:00+00:00,8049,12295,11835,16,1394,2677,2804,39070,13229841.26984127,338.61892167497496
2021-06-30 22:00:00+00:00,7934,12471,11835,13,1389,1991,2967,38600,13183274.376417233,341.53560560666403
2021-06-30 23:00:00+00:00,7869,12784,11841,14,1393,1212,2983,38096,13247678.004535146,347.74459272719304
2021-07-01 00:00:00+00:00,7931,12961,11834,0,1396,385,2941,37448,13369904.761904761,357.02586952319916
2021-07-01 01:00:00+00:00,7761,12601,11835,0,1425,12,2520,36154,13049405.895691609,360.9394782234776
2021-07-01 02:00:00+00:00,7655,11713,11836,0,1418,-7,2134,34749,12575727.891156463,361.9018645473672
2021-07-01 03:00:00+00:00,7693,9731,11843,0,1418,0,873,31558,11796190.476190476,373.7939817539285
2021-07-01 04:00:00+00:00,7553,7890,11844,0,1392,-2,87,28764,10894825.396825397,378.76600600839237
2021-07-01 05:00:00+00:00,7136,6812,11850,-3,1158,-4,-387,26562,10025310.657596372,377.43056462602107
2021-07-01 06:00:00+00:00,6740,6903,11865,0,1194,0,-1615,25087,9665274.376417233,385.2702346401416
2021-07-01 07:00:00+00:00,6305,6614,11857,0,1137,-3,-1756,24154,9106072.562358277,377.0006028963433
2021-07-01 08:00:00+00:00,6204,6202,11866,0,1030,-1,-1769,23532,8833895.691609977,375.39927297339693
2021-07-01 09:00:00+00:00,6222,6068,11869,0,986,-2,-1761,23382,8796798.185941042,376.22094713630327
2021-07-01 10:00:00+00:00,6299,6207,11872,0,1020,-2,-1746,23650,8932036.281179138,377.67595269256395
2021-07-01 11:00:00+00:00,6462,6629,11880,0,1109,39,-1720,24399,9271043.083900226,379.97635492848997
2021-07-01 12:00:00+00:00,6838,6916,11875,-2,1185,613,-1469,25956,9767818.594104309,376.3221834683429
2021-07-01 13:00:00+00:00,7105,6679,11878,0,1149,1626,-743,27694,9941968.253968254,358.9935817855223
2021-07-01 14:00:00+00:00,7351,6941,11866,0,1229,2507,-287,29607,10298884.353741497,347.85301968255806
2021-07-01 15:00:00+00:00,7638,7418,11868,0,1337,3182,260,31703,10785995.464852609,340.22002538726963
2021-07-01 16:00:00+00:00,7820,8826,11859,0,1395,3529,675,34104,11551138.321995465,338.70332870031274
2021-07-01 17:00:00+00:00,7909,10319,11855,0,1399,3566,1001,36049,12257306.122448979,340.017923449998
2021-07-01 18:00:00+00:00,7970,11328,11854,0,1398,3484,1543,37577,12735410.430839,338.9150392750619
2021-07-01 19:00:00+00:00,7984,11272,11847,0,1397,3399,1969,37868,12726458.049886622,336.07420645100404
2021-07-01 20:00:00+00:00,7955,11463,11830,0,1393,3011,2375,38027,12775954.648526078,335.9706168913161
2021-07-01 21:00:00+00:00,7930,11796,11813,0,1395,2438,2602,37974,12888099.773242632,339.39273643131173
2021-07-01 22:00:00+00:00,7999,11876,11833,0,1398,1763,2707,37576,12990897.959183672,345.72327973130916
2021-07-01 23:00:00+00:00,7949,11899,11839,0,1395,950,2666,36698,12949823.1292517,352.87544632545917
2021-07-02 00:00:00+00:00,7935,11670,11851,0,1392,299,2394,35541,12841156.462585034,361.3054349226255
2021-07-02 01:00:00+00:00,7714,10460,11858,0,1412,7,2229,33680,12118285.714285715,359.80658296572784
2021-07-02 02:00:00+00:00,7628,9480,11856,0,1414,-8,1879,32249,11626866.213151926,360.5341627074305
2021-07-02 03:00:00+00:00,7590,7887,11872,0,1419,-1,1188,29955,10931006.80272109,364.91426482126826
2021-07-02 04:00:00+00:00,7214,6577,11876,0,1362,1,228,27258,10010108.843537414,367.23563150405073
2021-07-02 05:00:00+00:00,6488,5872,11878,-1,1075,-2,-145,25165,8983959.18367347,357.0021531362396
2021-07-02 06:00:00+00:00,6173,5632,11875,-1,891,-2,-678,23890,8566340.13605442,358.57430456485645
2021-07-02 07:00:00+00:00,6142,5638,11882,-1,872,-4,-1354,23175,8537464.852607708,368.3911479010877
2021-07-02 08:00:00+00:00,6055,5708,11883,-1,889,-2,-1776,22756,8478367.346938776,372.5772256520819
2021-07-02 09:00:00+00:00,6006,5682,11878,0,895,-2,-1765,22694,8419047.61904762,370.981211732071
2021-07-02 10:00:00+00:00,6199,5831,11883,0,1008,-2,-1621,23298,8675727.891156463,372.3808005475347
2021-07-02 11:00:00+00:00,6355,6029,11880,0,1083,16,-1262,24101,8915210.884353742,369.91041385642677
2021-07-02 12:00:00+00:00,6360,6061,11880,0,1052,261,-641,24973,8933473.922902493,357.7253002403593
2021-07-02 13:00:00+00:00,6519,6023,11884,0,946,432,-136,25668,9078594.10430839,353.6930849426675
2021-07-02 14:00:00+00:00,6686,6177,11878,0,897,579,237,26454,9311043.083900228,351.97108504952854
2021-07-02 15:00:00+00:00,6871,6281,11880,0,897,868,431,27228,9541061.224489795,350.4135898519831
2021-07-02 16:00:00+00:00,6975,6442,11876,-1,897,1132,526,27847,9711718.820861679,348.7527856092821
2021-07-02 17:00:00+00:00,7113,6470,11868,0,897,1410,701,28459,9863804.988662131,346.5970339316958
2021-07-02 18:00:00+00:00,7292,6549,11874,0,895,1521,1093,29224,10077437.641723355,344.83430200257857
2021-07-02 19:00:00+00:00,7140,6611,11865,0,892,1606,1296,29410,9949301.587301588,338.29655176135964
2021-07-02 20:00:00+00:00,7120,6630,11868,0,892,1563,1489,29562,9936916.099773243,336.13815370317445
2021-07-02 21:00:00+00:00,7103,6529,11865,0,914,1425,2022,29858,9878040.81632653,330.8339746910888
2021-07-02 22:00:00+00:00,7103,6653,11867,0,1042,1057,2301,30023,9929215.419501135,330.7202950904685
2021-07-02 23:00:00+00:00,7132,6650,11863,0,1051,675,2506,29877,9957306.122448979,333.27663829865713
2021-07-03 00:00:00+00:00,7295,6633,11864,-1,1050,291,2217,29349,10114172.335600907,344.61727267030926
2021-07-03 01:00:00+00:00,7256,6564,11855,0,1083,23,1643,28424,10047219.954648526,353.4766378640771
2021-07-03 02:00:00+00:00,7145,6448,11864,0,1041,-3,1222,27717,9887088.43537415,356.7156775760057
2021-07-03 03:00:00+00:00,6809,6159,11858,0,1042,-2,271,26137,9428009.070294786,360.7150426711094
2021-07-03 04:00:00+00:00,6130,5848,11863,0,1037,-2,-828,24048,8612961.451247165,358.15707964267983
2021-07-03 05:00:00+00:00,5563,5509,11880,-4,1040,0,-1763,22225,7895764.1723356005,355.26497963264796
2021-07-03 06:00:00+00:00,4813,5186,11884,0,983,-2,-1779,21085,7007823.129251701,332.36059422583355
2021-07-03 07:00:00+00:00,4074,5016,11876,0,880,-5,-1760,20081,6190285.714285715,308.26580918707805
2021-07-03 08:00:00+00:00,3855,4697,11882,0,792,-5,-1780,19441,5837151.927437642,300.2495719066736
2021-07-03 09:00:00+00:00,3848,4362,11890,0,750,0,-1779,19071,5691818.594104309,298.4541237535687
2021-07-03 10:00:00+00:00,3881,4209,11892,0,749,1,-1748,18984,5662049.886621315,298.25378669518096
2021-07-03 11:00:00+00:00,3907,4088,11899,0,751,31,-1768,18908,5638408.163265306,298.2022510717847
2021-07-03 12:00:00+00:00,3843,4324,11901,0,697,536,-1765,19536,5671079.365079365,290.2886652886653
2021-07-03 13:00:00+00:00,3965,4559,11888,0,730,1576,-1726,20992,5891446.7120181415,280.65199657098617
2021-07-03 14:00:00+00:00,4125,4698,11896,0,771,2678,-1655,22513,6110625.850340135,271.426546899131
2021-07-03 15:00:00+00:00,4334,5069,11886,0,875,3390,-1578,23976,6475106.575963719,270.06617350532696
2021-07-03 16:00:00+00:00,4574,5234,11888,0,903,3822,-1211,25210,6785922.902494332,269.17583905173865
2021-07-03 17:00:00+00:00,5047,5261,11887,0,897,3956,-755,26293,7275428.571428571,276.705913034974
2021-07-03 18:00:00+00:00,5298,5372,11879,0,898,3888,76,27411,7575083.900226756,276.35197184439664
2021-07-03 19:00:00+00:00,5934,5407,11881,0,893,3739,546,28400,8232739.229024943,289.8851841205966
2021-07-03 20:00:00+00:00,6751,5538,11872,-1,874,3441,603,29078,9112099.773242628,313.36748652736185
2021-07-03 21:00:00+00:00,7023,5660,11867,0,893,2971,1306,29720,9438498.866213152,317.5807155522595
2021-07-03 22:00:00+00:00,7131,5545,11871,0,1010,2318,2028,29903,9500263.03854875,317.7026732618383
2021-07-03 23:00:00+00:00,7182,5664,11878,0,1045,1406,2422,29597,9600952.38095238,324.3893766581877
2021-07-04 00:00:00+00:00,7097,5703,11875,0,1054,467,2242,28438,9531083.900226757,335.15310149190367
2021-07-04 01:00:00+00:00,6842,5798,11879,0,1079,25,1488,27111,9312399.092970522,343.49153823062676
2021-07-04 02:00:00+00:00,6624,5539,11870,0,1077,-1,754,25863,8985038.548752835,347.4089838283585
2021-07-04 03:00:00+00:00,5742,5251,11868,0,973,-3,350,24181,7974181.405895691,329.77053909663334
2021-07-04 04:00:00+00:00,4919,4972,11872,0,826,-5,-67,22517,7026707.482993198,312.0623299281964
2021-07-04 05:00:00+00:00,4360,4357,11878,-1,712,-1,-784,20521,6206594.10430839,302.4508603044876
2021-07-04 06:00:00+00:00,4047,3887,11880,-1,674,-4,-1353,19130,5696077.097505669,297.7562518298834
2021-07-04 07:00:00+00:00,3763,3735,11878,-1,638,-2,-1735,18276,5346126.984126985,292.5217216090493
2021-07-04 08:00:00+00:00,3651,3513,11890,-1,610,-2,-1745,17916,5141238.095238095,286.9635016319544
2021-07-04 09:00:00+00:00,3632,3263,11890,0,599,-1,-1739,17644,5019814.0589569155,284.5054442845679
2021-07-04 10:00:00+00:00,3641,3166,11896,0,599,-1,-1729,17572,4988884.353741497,283.9110148953731
2021-07-04 11:00:00+00:00,3625,3096,11896,0,613,43,-1746,17527,4943814.0589569155,282.0684691594064
2021-07-04 12:00:00+00:00,3625,3384,11899,0,597,704,-1732,18477,5062671.201814059,273.9985496462661
2021-07-04 13:00:00+00:00,3735,3792,11889,0,619,1924,-1696,20263,5342299.319727891,263.6479948540636
2021-07-04 14:00:00+00:00,3979,4156,11884,0,697,2868,-1639,21945,5739287.981859411,261.53055283023065
2021-07-04 15:00:00+00:00,4276,4636,11889,0,771,3494,-1581,23485,6237750.566893424,265.6057299081722
2021-07-04 16:00:00+00:00,4772,4816,11873,0,803,3847,-1041,25070,6813659.863945577,271.7853954505615
2021-07-04 17:00:00+00:00,5172,5253,11877,0,836,3935,-431,26642,7398544.217687075,277.70228277483204
2021-07-04 18:00:00+00:00,5710,5549,11861,0,883,3853,294,28150,8064802.7210884355,286.4938799676176
2021-07-04 19:00:00+00:00,6497,5737,11860,0,891,3740,563,29288,8938312.925170068,305.1868657870141
2021-07-04 20:00:00+00:00,7188,6059,11857,0,986,3509,739,30338,9770036.281179138,322.0395636224912
2021-07-04 21:00:00+00:00,7534,6224,11852,0,1042,3071,1540,31263,10188054.421768706,325.8821745120016
2021-07-04 22:00:00+00:00,7697,6689,11850,0,1044,2464,2042,31786,10544807.256235829,331.74376317359304
2021-07-04 23:00:00+00:00,7693,6807,11852,0,1039,1520,2493,31404,10589460.317460317,337.20100361292566
2021-07-05 00:00:00+00:00,7498,6799,11847,-1,1040,502,2254,29939,10387981.859410431,346.9715708410579
2021-07-05 01:00:00+00:00,7365,6234,11855,0,1066,20,1619,28159,10021265.306122448,355.8814342172111
2021-07-05 02:00:00+00:00,6871,5906,11859,0,1062,-2,805,26501,9386299.31972789,354.1866087969469
2021-07-05 03:00:00+00:00,5907,5843,11854,0,1055,-2,342,24999,8385369.6145124715,335.4282017085672
2021-07-05 04:00:00+00:00,4764,5749,11853,0,988,-3,97,23448,7190616.780045351,306.6622645873998
2021-07-05 05:00:00+00:00,4179,5326,11860,-2,868,-5,-751,21475,6422480.7256235825,299.06778699062085
2021-07-05 06:00:00+00:00,3952,4598,11861,0,770,0,-1325,19856,5894394.557823129,296.8570990039851
2021-07-05 07:00:00+00:00,3866,3968,11862,-1,671,-1,-1305,19060,5546453.514739229,290.9996597449753
2021-07-05 08:00:00+00:00,3900,3680,11873,0,664,-4,-1311,18802,5462947.845804988,290.55142249787195
2021-07-05 09:00:00+00:00,3869,3586,11871,0,665,-1,-1305,18685,5392802.721088436,288.61668295897437
2021-07-05 10:00:00+00:00,3845,3834,11879,-1,672,-2,-1287,18940,5469913.832199547,288.8022086694587
2021-07-05 11:00:00+00:00,3869,3946,11876,0,692,38,-1288,19133,5541374.149659865,289.62390370876835
2021-07-05 12:00:00+00:00,3946,4015,11883,0,667,675,-1239,19947,5647723.35600907,283.13647947105176
2021-07-05 13:00:00+00:00,4179,4339,11879,0,709,1765,-1254,21617,6017079.365079365,278.3494178229803
2021-07-05 14:00:00+00:00,4427,4914,11861,0,834,2679,-868,23847,6505192.743764171,272.78872578371164
2021-07-05 15:00:00+00:00,5238,5334,11861,0,899,3306,107,26745,7498721.088435374,280.3784291806085
2021-07-05 16:00:00+00:00,6279,5976,11847,0,965,3642,437,29146,8816476.19047619,302.49352194044434
2021-07-05 17:00:00+00:00,7702,6317,11854,0,985,3664,500,31022,10396340.13605442,335.1279780818265
2021-07-05 18:00:00+00:00,8691,6585,11842,-1,1112,3602,549,32380,11506190.476190474,355.34868672608013
2021-07-05 19:00:00+00:00,8986,7175,11836,0,1162,3372,1229,33760,12048993.197278911,356.9014572653706
2021-07-05 20:00:00+00:00,9088,7959,11838,0,1260,3263,1560,34968,12475705.215419501,356.77491464823555
2021-07-05 21:00:00+00:00,9085,8332,11828,0,1331,2856,1809,35241,12626607.709750567,358.29311624955494
2021-07-05 22:00:00+00:00,9024,8474,11822,0,1392,2267,2505,35484,12623519.274376417,355.7524313599486
2021-07-05 23:00:00+00:00,9066,8758,11835,0,1402,1366,2875,35302,12783201.814058956,362.1098468658704
2021-07-06 00:00:00+00:00,9285,8614,11829,0,1407,399,2799,34333,12945256.235827664,377.04995881011456
2021-07-06 01:00:00+00:00,8984,7944,11826,0,1395,19,2511,32679,12364335.60090703,378.357220260933
2021-07-06 02:00:00+00:00,8686,7464,11832,0,1348,-2,2044,31372,11864861.678004533,378.1990844703727
2021-07-06 03:00:00+00:00,8200,6752,11834,0,1241,-2,595,28620,11079510.204081632,387.12474507622755
2021-07-06 04:00:00+00:00,7456,6202,11839,-1,1143,-4,-417,26218,10099124.716553288,385.19813550054494
2021-07-06 05:00:00+00:00,6241,5890,11844,0,1114,-2,-1101,23986,8742553.287981858,364.48567030692317
2021-07-06 06:00:00+00:00,5096,5791,11849,-2,1177,-3,-1633,22275,7541782.312925171,338.5760858776732
2021-07-06 07:00:00+00:00,4581,5415,11858,0,1129,0,-1714,21269,6867700.680272108,322.8972062754294
2021-07-06 08:00:00+00:00,4355,5067,11860,0,1019,-2,-1636,20663,6495519.274376417,314.355092405576
2021-07-06 09:00:00+00:00,4263,4830,11859,0,969,-1,-1515,20405,6304666.666666666,308.9765580331618
2021-07-06 10:00:00+00:00,4285,5182,11875,0,1014,-2,-1491,20863,6472185.941043083,310.22316737971926
2021-07-06 11:00:00+00:00,4309,5763,11869,0,1121,39,-1481,21620,6736235.827664399,311.5742751001109
2021-07-06 12:00:00+00:00,4635,6101,11868,0,1176,623,-1309,23094,7205424.036281179,312.0041584948982
2021-07-06 13:00:00+00:00,5188,6163,11865,0,1183,1635,-1252,24782,7790281.179138321,314.35240009435563
2021-07-06 14:00:00+00:00,5812,6321,11859,0,1161,2532,-730,26955,8486562.358276645,314.8418608153087
2021-07-06 15:00:00+00:00,6470,6555,11854,0,1129,3113,276,29397,9248594.10430839,314.61013383366975
2021-07-06 16:00:00+00:00,7491,7166,11846,0,1312,3408,690,31913,10533328.79818594,330.06388613373673
2021-07-06 17:00:00+00:00,8039,8532,11844,0,1401,3561,919,34296,11651287.98185941,339.7273146098498
2021-07-06 18:00:00+00:00,7982,9366,11835,0,1404,3497,1656,35740,11937832.199546484,334.0188080455088
2021-07-06 19:00:00+00:00,8054,9678,11828,0,1399,3487,2211,36657,12139410.430839,331.16213631336444
2021-07-06 20:00:00+00:00,7916,10709,11827,0,1403,3254,2384,37493,12425337.868480727,331.4042052778046
2021-07-06 21:00:00+00:00,7836,11577,11832,0,1402,2854,2431,37932,12702653.061224489,334.87960195150504
2021-07-06 22:00:00+00:00,7795,12007,11837,0,1394,2300,2765,38098,12838648.526077097,336.9900920278518
2021-07-06 23:00:00+00:00,7752,12287,11833,0,1399,1325,2885,37481,12910716.55328798,344.4603013070083
2021-07-07 00:00:00+00:00,7761,12459,11830,0,1402,403,2657,36512,12990802.721088436,355.7954294776631
2021-07-07 01:00:00+00:00,7719,11349,11832,0,1437,15,2333,34685,12490231.292517006,360.1046934558745
2021-07-07 02:00:00+00:00,7739,9826,11836,0,1436,-5,2208,33040,11881918.367346939,359.6222266146168
2021-07-07 03:00:00+00:00,7484,7746,11848,0,1427,0,1846,30351,10765614.512471655,354.70378282335525
2021-07-07 04:00:00+00:00,6836,6794,11840,0,1336,-2,664,27468,9717378.684807256,353.77088556892585
2021-07-07 05:00:00+00:00,6305,6171,11848,-2,1183,-4,-381,25120,8921315.192743765,355.1478978003091
2021-07-07 06:00:00+00:00,5888,6026,11844,0,1145,0,-1167,23736,8441678.004535148,355.6487194360949
2021-07-07 07:00:00+00:00,5284,5921,11848,-2,1187,-1,-1693,22544,7785564.625850341,345.34974387199884
2021-07-07 08:00:00+00:00,5028,5609,11848,-1,1147,-1,-1714,21916,7398866.213151928,337.6011230677098
2021-07-07 09:00:00+00:00,4958,5479,11856,0,1087,-2,-1714,21664,7275387.75510204,335.8284598920809
2021-07-07 10:00:00+00:00,5353,5676,11853,0,1125,-3,-1706,22298,7756167.800453515,347.8414118061492
2021-07-07 11:00:00+00:00,5502,5983,11860,0,1192,41,-1648,22930,8033555.555555553,350.35131075253173
2021-07-07 12:00:00+00:00,5794,6081,11854,0,1140,558,-1242,24185,8369310.657596372,346.05377951607903
2021-07-07 13:00:00+00:00,6486,6028,11852,0,1165,1418,-916,26033,9047283.446712019,347.5313427846202
2021-07-07 14:00:00+00:00,6913,6104,11846,0,1128,2046,-226,27811,9510489.795918368,341.9686381618197
2021-07-07 15:00:00+00:00,7490,6330,11834,0,1241,2600,353,29848,10187301.587301588,341.30600332690926
2021-07-07 16:00:00+00:00,8037,7004,11832,0,1365,2922,849,32009,11018662.131519273,344.2363751294721
2021-07-07 17:00:00+00:00,8481,7727,11832,0,1376,3010,1501,33927,11766077.097505668,346.8057033485327
2021-07-07 18:00:00+00:00,8639,8813,11823,0,1376,2893,1945,35489,12374058.956916101,348.67308058598724
2021-07-07 19:00:00+00:00,8557,9729,11823,-1,1379,2752,2270,36509,12668195.011337869,346.9882771737892
2021-07-07 20:00:00+00:00,8488,10320,11824,0,1384,2320,2556,36892,12843283.446712019,348.13193772937274
2021-07-07 21:00:00+00:00,8584,10838,11827,0,1379,1670,2900,37198,13154149.659863945,353.6251857590178
2021-07-07 22:00:00+00:00,8571,10915,11829,0,1370,1169,2701,36555,13172780.045351472,360.3550826248522
2021-07-07 23:00:00+00:00,8563,10675,11840,0,1371,641,2577,35667,13065641.723356009,366.32297987932844
2021-07-08 00:00:00+00:00,8519,10010,11822,0,1383,210,2479,34423,12746698.412698412,370.2959768962151
2021-07-08 01:00:00+00:00,8482,9487,11827,0,1415,3,2178,33392,12493437.641723355,374.1446346946381
2021-07-08 02:00:00+00:00,8418,8384,11826,0,1419,-1,2144,32190,11973505.66893424,371.9635187615483
2021-07-08 03:00:00+00:00,8350,7029,11834,0,1396,-2,1771,30378,11345528.344671201,373.4784496896175
2021-07-08 04:00:00+00:00,7931,6355,11827,0,1307,-1,577,27996,10643619.047619047,380.18356363834283
2021-07-08 05:00:00+00:00,6726,6131,11822,-1,1192,-4,-17,25849,9331546.48526077,361.0022238872208
2021-07-08 06:00:00+00:00,6255,5988,11828,-1,1190,-1,-690,24569,8796190.476190476,358.01988181002383
2021-07-08 07:00:00+00:00,6143,5939,11832,-1,1196,-2,-1473,23634,8662698.41269841,366.5354325420331
2021-07-08 08:00:00+00:00,5908,5927,11824,-1,1186,-4,-1704,23136,8420081.632653061,363.93852146667797
2021-07-08 09:00:00+00:00,5846,5942,11825,0,1193,-1,-1703,23102,8364535.14739229,362.0697406022115
2021-07-08 10:00:00+00:00,6056,5921,11815,0,1190,-2,-1433,23547,8568249.433106573,363.87860165229426
2021-07-08 11:00:00+00:00,6517,5935,11828,0,1169,0,-742,24707,9040253.96825397,365.89848902149066
2021-07-08 12:00:00+00:00,6859,5850,11826,0,1111,61,-71,25636,9351052.15419501,364.76252746898933
2021-07-08 13:00:00+00:00,6894,6007,11838,0,1119,185,444,26487,9451242.630385486,356.82571187320144
2021-07-08 14:00:00+00:00,7239,6234,11838,0,1155,360,480,27306,9893836.734693877,362.3319686037456
2021-07-08 15:00:00+00:00,7628,6440,11825,0,1220,648,508,28269,10372263.038548753,366.91298024510075
2021-07-08 16:00:00+00:00,7622,6484,11824,0,1305,903,644,28782,10384353.741496598,360.7933340802098
2021-07-08 17:00:00+00:00,7736,6641,11821,0,1305,1278,655,29436,10564439.90929705,358.8952272488467
