datetime,COL,NG,NUC,OTH,SUN,WAT,WND,MWh,carbon_footprint,carbon_per_MWh
2020-07-21 06:00:00+00:00,29361,27427,11378,908,0,1137,4964,75175,41012970.521541946,545.5666181781436
2020-07-21 07:00:00+00:00,27435,25282,11381,889,0,1118,5098,71203,38179895.69160998,536.2118968528008
2020-07-21 08:00:00+00:00,26059,24269,11387,891,0,1114,5159,68879,36370231.29251701,528.0307683403796
2020-07-21 09:00:00+00:00,25634,23095,11394,894,0,1126,5482,67625,35455904.76190476,524.3017340022885
2020-07-21 10:00:00+00:00,25825,23391,11400,893,0,1141,5478,68128,35771229.02494331,525.0591390462557
2020-07-21 11:00:00+00:00,27269,24768,11400,904,0,1144,4349,69834,37799886.62131519,541.2819918852591
2020-07-21 12:00:00+00:00,29930,26741,11403,911,3,1156,3372,73516,41305310.65759637,561.8547072419116
2020-07-21 13:00:00+00:00,32396,28895,11399,916,31,1192,2418,77247,44688222.222222224,578.5107799943328
2020-07-21 14:00:00+00:00,34817,31706,11388,941,79,1290,1685,81906,48296766.439909294,589.660909333984
2020-07-21 15:00:00+00:00,37203,34659,11377,934,137,1280,1241,86831,51928517.00680272,598.0412180765247
2020-07-21 16:00:00+00:00,38923,37108,11364,902,203,1825,1335,91660,54678716.55328798,596.5384742885444
2020-07-21 17:00:00+00:00,41583,39701,11361,907,220,1917,1295,96984,58439002.26757369,602.5633327927668
2020-07-21 18:00:00+00:00,43439,41002,11363,919,248,2493,1713,101177,60852965.986394554,601.4505864612961
2020-07-21 19:00:00+00:00,44323,41943,11363,958,263,3133,2072,104055,62135337.86848073,597.1393769495048
2020-07-21 20:00:00+00:00,44690,42360,11359,996,247,3160,2280,105092,62678594.10430839,596.4164170851101
2020-07-21 21:00:00+00:00,44899,42622,11359,1030,171,3232,2114,105427,62998090.70294784,597.5517723443505
2020-07-21 22:00:00+00:00,44392,42295,11362,1032,240,3201,2297,104819,62350390.02267574,594.8386268012072
2020-07-21 23:00:00+00:00,43101,42024,11365,989,147,3180,2708,103514,60932911.56462585,588.6441598684801
2020-07-22 00:00:00+00:00,42133,41353,11364,923,97,2399,2860,101129,59677015.87301587,590.1078412029772
2020-07-22 01:00:00+00:00,41157,40191,11366,900,70,1708,2704,98096,58210394.55782313,593.4023258626563
2020-07-22 02:00:00+00:00,40363,38349,11374,885,10,1484,2398,94863,56647201.81405895,597.1474844149874
2020-07-22 03:00:00+00:00,38911,35470,11370,887,0,1366,2846,90850,53990580.49886621,594.2826692225229
2020-07-22 04:00:00+00:00,36249,32509,11370,899,0,1098,3235,85360,50076399.09297052,586.6494739101514
2020-07-22 05:00:00+00:00,33580,30118,11374,900,0,969,3365,80306,46390376.41723356,577.6701170178262
2020-07-22 06:00:00+00:00,31433,28045,11383,903,0,869,3403,76036,43363510.20408163,570.3023594623814
2020-07-22 07:00:00+00:00,28478,26128,11387,905,0,869,3724,71491,39583863.94557823,553.6901700294895
2020-07-22 08:00:00+00:00,26957,25130,11385,901,0,869,3479,68721,37633746.03174603,547.6309429686127
2020-07-22 09:00:00+00:00,26389,24759,11351,901,0,897,3100,67397,36906195.01133787,547.5940325435535
2020-07-22 10:00:00+00:00,26789,24767,11337,896,0,908,2866,67563,37314031.746031746,552.285004307561
2020-07-22 11:00:00+00:00,28492,25360,11337,899,0,900,2782,69770,39281070.294784576,563.008030597457
2020-07-22 12:00:00+00:00,30636,27041,11330,900,5,913,2888,73713,42143124.716553286,571.719028075825
2020-07-22 13:00:00+00:00,32470,29565,11329,895,46,950,2547,77802,45039569.16099773,578.8998889616943
2020-07-22 14:00:00+00:00,35165,32337,11317,890,85,978,1763,82535,48909124.716553286,592.5864750294213
2020-07-22 15:00:00+00:00,36871,35499,11304,892,152,988,1669,87375,51939419.501133785,594.4425693978116
2020-07-22 16:00:00+00:00,38010,38366,11305,897,183,1352,1993,92106,54274539.68253968,589.2617167452682
2020-07-22 17:00:00+00:00,40261,39870,11306,970,196,1791,2031,96425,57171759.6371882,592.9142819516536
2020-07-22 18:00:00+00:00,42156,41409,11304,1037,222,1993,1976,100097,59723387.75510204,596.6551220826003
2020-07-22 19:00:00+00:00,43756,42774,11312,1054,179,2331,1836,103242,61904861.67800453,599.6092837992729
2020-07-22 20:00:00+00:00,43840,43253,11347,1057,156,2670,2057,104380,62187496.59863945,595.7798102954537
2020-07-22 21:00:00+00:00,44040,43687,11371,1054,139,2940,1912,105143,62568875.28344671,595.0836031257118
2020-07-22 22:00:00+00:00,44276,43008,11370,1048,144,2876,2050,104772,62527328.79818594,596.7942656261781
2020-07-22 23:00:00+00:00,43770,42754,11366,1046,105,2634,2124,103799,61910766.439909294,596.448582740771
2020-07-23 00:00:00+00:00,43339,41487,11366,1048,62,1836,2062,101200,60951990.92970521,602.2924004911582
2020-07-23 01:00:00+00:00,42203,40137,11364,1002,17,1275,2064,98062,59245968.253968254,604.1684674386435
2020-07-23 02:00:00+00:00,40658,37907,11360,939,3,1202,2267,94336,56763133.78684807,601.712323893827
2020-07-23 03:00:00+00:00,38978,34809,11367,953,0,1372,3101,90580,53785546.48526077,593.790533067573
2020-07-23 04:00:00+00:00,35570,32035,11331,903,0,1323,3724,84886,49194081.63265306,579.5311551098304
2020-07-23 05:00:00+00:00,32036,29379,11332,888,0,1322,4368,79325,44523886.62131519,561.284420060702
2020-07-23 06:00:00+00:00,29224,27253,11343,886,0,1064,4838,74608,40802607.70975056,546.8931979110895
2020-07-23 07:00:00+00:00,27561,25380,11340,886,0,973,4686,70826,38347768.70748299,541.4363186892242
2020-07-23 08:00:00+00:00,25962,23724,11345,886,0,958,4605,67480,36047210.88435374,534.1910326667715
2020-07-23 09:00:00+00:00,25369,23165,11356,890,0,953,4685,66418,35216789.11564626,530.2295931170204
2020-07-23 10:00:00+00:00,25730,23316,11361,888,0,969,4935,67199,35644199.54648526,530.4275293752178
2020-07-23 11:00:00+00:00,27189,24354,11361,878,0,995,5382,70159,37548122.448979594,535.1861122447525
2020-07-23 12:00:00+00:00,29080,25466,11358,875,10,1014,5627,73430,39919482.99319728,543.6399699468511
2020-07-23 13:00:00+00:00,30811,27179,11355,874,67,1093,5238,76617,42377061.22448979,553.1025911284675
2020-07-23 14:00:00+00:00,33128,30436,11348,876,161,1100,3977,81026,46064489.79591837,568.5149186177075
2020-07-23 15:00:00+00:00,35609,33099,11340,874,208,1102,3666,85898,49672634.92063492,578.2746387649878
2020-07-23 16:00:00+00:00,37574,34904,11329,879,214,1749,3757,90406,52404834.46712018,579.6610232409373
2020-07-23 17:00:00+00:00,40284,36000,11319,927,238,1994,4231,94993,55597877.551020406,585.2839425117683
2020-07-23 18:00:00+00:00,42006,37090,11315,1004,273,2233,4927,98848,57789242.63038549,584.6273331821128
2020-07-23 19:00:00+00:00,42856,38082,11308,1023,255,2817,5507,101848,59058276.64399093,579.8668274682951
2020-07-23 20:00:00+00:00,43967,38758,11307,1052,261,3155,5904,104404,60460857.14285714,579.1047962037579
2020-07-23 21:00:00+00:00,44571,38905,11300,1058,251,3358,6185,105628,61132371.882086165,578.7515799038717
2020-07-23 22:00:00+00:00,44483,38837,11297,1049,211,3142,6577,105596,61015310.65759637,577.818389499568
2020-07-23 23:00:00+00:00,44576,38332,11295,1027,169,2919,6863,105181,60900952.38095238,579.0109656777591
2020-07-24 00:00:00+00:00,43918,37950,11301,1015,122,2091,6889,103286,60077841.26984127,581.6649039544689
2020-07-24 01:00:00+00:00,42290,36780,11306,952,57,1381,7084,99850,57948526.077097505,580.3557944626691
2020-07-24 02:00:00+00:00,39406,35317,11310,893,8,1225,7840,95999,54428049.88662131,566.9647588685435
2020-07-24 03:00:00+00:00,36806,32664,11314,880,0,1132,9456,92252,50703682.53968254,549.6214991510486
2020-07-24 04:00:00+00:00,32698,29806,11323,862,0,1052,10463,86204,45369614.51247165,526.3052121998011
2020-07-24 05:00:00+00:00,29524,27638,11331,863,1,1024,9874,80255,41264897.95918367,514.172300282645
2020-07-24 06:00:00+00:00,27299,25481,11253,864,0,916,10387,76200,38124480.72562358,500.3212693651388
2020-07-24 07:00:00+00:00,25253,23796,11097,865,0,894,10202,72107,35359886.62131519,490.380776087137
2020-07-24 08:00:00+00:00,24423,22635,10960,866,0,957,9783,69624,34041333.333333336,488.93101995480487
2020-07-24 09:00:00+00:00,23755,21768,10839,867,0,993,9847,68069,33007950.113378685,484.91898093667726
2020-07-24 10:00:00+00:00,23958,22405,10717,870,0,1010,9820,68780,33476140.58956916,486.7132973185397
2020-07-24 11:00:00+00:00,24643,22825,10625,856,0,1035,9715,69699,34342240.36281179,492.7221389519475
2020-07-24 12:00:00+00:00,25978,24723,10606,863,5,1030,9260,72465,36475678.004535146,503.355799413995
2020-07-24 13:00:00+00:00,28613,27499,10581,862,70,1033,8091,76749,40286204.08163265,524.9085210443478
2020-07-24 14:00:00+00:00,32718,30904,10519,851,155,1049,6406,82602,45842984.12698413,554.9863699061056
2020-07-24 15:00:00+00:00,36135,34091,10492,845,221,1062,5573,88419,50613995.46485261,572.4334754391319
2020-07-24 16:00:00+00:00,38700,36897,10447,868,256,1640,4859,93667,54366108.84353741,580.4190253081385
2020-07-24 17:00:00+00:00,41117,38842,10409,897,293,1930,4913,98401,57613210.88435374,585.4941604694438
2020-07-24 18:00:00+00:00,42114,39660,10374,935,283,2893,5758,102017,58959102.04081632,577.9340898165632
2020-07-24 19:00:00+00:00,43096,40566,10364,999,282,3113,6731,105151,60326140.58956916,573.7096232044313
2020-07-24 20:00:00+00:00,43499,40953,10385,1014,244,3242,7495,106832,60893424.036281176,569.992362178759
2020-07-24 21:00:00+00:00,43487,41383,10569,967,212,3230,8300,108148,61058748.29931973,564.5850898705453
2020-07-24 22:00:00+00:00,43455,41294,10639,944,198,3198,8725,108453,60989655.32879818,562.3602420292493
2020-07-24 23:00:00+00:00,42966,40776,10644,912,174,3121,8619,107212,60281333.33333333,562.2629307664564
2020-07-25 00:00:00+00:00,42792,39632,10654,888,124,2672,8373,105135,59633233.5600907,567.2062924819584
2020-07-25 01:00:00+00:00,41949,38078,10678,876,52,1782,7909,101324,58139342.40362812,573.7963602268774
2020-07-25 02:00:00+00:00,40024,36469,10725,871,6,1147,8313,97555,55528485.26077098,569.2018375354515
2020-07-25 03:00:00+00:00,37312,34511,10771,871,0,1072,9732,94269,51977673.469387755,551.3760989231641
2020-07-25 04:00:00+00:00,35375,30353,10804,874,0,996,10293,88695,48302712.01814059,544.5934045677951
2020-07-25 05:00:00+00:00,33627,27047,10782,875,0,994,9725,83050,45170512.471655324,543.895393999462
2020-07-25 06:00:00+00:00,30970,25196,10774,882,0,985,10255,79062,41719482.99319728,527.6805923603915
2020-07-25 07:00:00+00:00,27714,23293,10834,882,0,982,10685,74390,37641201.81405895,505.99814241240693
2020-07-25 08:00:00+00:00,25571,22369,10882,883,0,976,10887,71568,35092571.428571425,490.33885854811405
2020-07-25 09:00:00+00:00,24564,21630,10869,880,0,967,10777,69687,33769170.06802721,484.5834957456515
2020-07-25 10:00:00+00:00,24252,22268,10855,887,0,963,9906,69131,33716934.24036281,487.7252497484892
2020-07-25 11:00:00+00:00,24542,22278,10908,879,0,959,9166,68732,34014349.20634921,494.8837398351453
2020-07-25 12:00:00+00:00,24805,22819,11033,876,4,973,8421,68931,34503600.90702948,500.55273979819646
2020-07-25 13:00:00+00:00,27734,24129,11082,875,29,976,7179,72004,38006444.44444444,527.8379596195273
2020-07-25 14:00:00+00:00,31364,27264,11103,874,72,978,5755,77410,42971410.430839,555.1144610623821
2020-07-25 15:00:00+00:00,34446,31099,11116,876,118,990,5291,83936,47671052.15419501,567.9452458324796
2020-07-25 16:00:00+00:00,36921,34675,11188,876,144,1075,5521,90400,51649922.902494326,571.3487046736099
2020-07-25 17:00:00+00:00,37899,37513,11225,871,201,1470,6525,95704,53810249.43310657,562.2570575222203
2020-07-25 18:00:00+00:00,39859,39363,11248,861,216,2260,6912,100719,56555963.71882086,561.5222919093802
2020-07-25 19:00:00+00:00,41335,40073,11317,858,242,2680,7220,103725,58341714.28571428,562.4653100575009
2020-07-25 20:00:00+00:00,41669,40820,11348,858,222,3016,8060,105993,58987786.84807256,556.5253068417023
2020-07-25 21:00:00+00:00,42066,41749,11354,876,196,3240,8741,108222,59772684.80725624,552.3154701193495
2020-07-25 22:00:00+00:00,42531,41641,11359,890,188,3145,9158,108912,60198385.48752834,552.7250026400061
2020-07-25 23:00:00+00:00,42380,41646,11370,884,101,3127,9093,108601,60047736.96145125,552.9206633590045
2020-07-26 00:00:00+00:00,41923,40763,11392,858,76,2859,9099,106970,59221142.85714286,553.6238464723086
2020-07-26 01:00:00+00:00,41516,38608,11401,861,29,2282,8469,103166,57920163.26530612,561.4268583186914
2020-07-26 02:00:00+00:00,40176,36815,11412,863,6,1361,8725,99358,55825002.26757369,561.857145550169
2020-07-26 03:00:00+00:00,38582,33528,11421,864,0,1068,9420,94883,52856390.02267574,557.0691274799041
2020-07-26 04:00:00+00:00,35789,30131,11425,866,0,960,9929,89100,48629786.84807256,545.7888535137212
2020-07-26 05:00:00+00:00,33294,26594,11363,876,0,870,10163,83160,44646784.58049887,536.8781214586203
2020-07-26 06:00:00+00:00,30795,23358,11348,881,0,859,10265,77506,40783959.18367347,526.2038962618826
2020-07-26 07:00:00+00:00,27833,21801,11348,886,0,857,10970,73695,37145804.98866213,504.04783212785304
2020-07-26 08:00:00+00:00,25708,20952,11358,885,0,858,10865,70626,34646331.06575964,490.5605735247591
2020-07-26 09:00:00+00:00,24719,19956,11381,894,0,914,10703,68567,33235070.29478458,484.70941261517316
2020-07-26 10:00:00+00:00,24022,18923,11394,882,0,941,10843,67005,32103850.340136055,479.12618968936727
2020-07-26 11:00:00+00:00,24185,19087,11403,895,0,952,10030,66552,32336380.95238095,485.8814303459092
2020-07-26 12:00:00+00:00,24498,20343,11486,874,2,1024,8454,66681,33171278.911564626,497.46222929417115
2020-07-26 13:00:00+00:00,26497,23604,11511,878,17,1029,6439,69975,36538752.83446712,522.1686721610164
2020-07-26 14:00:00+00:00,31016,26428,11498,875,54,1018,4513,75402,42274448.97959184,560.6542131454316
2020-07-26 15:00:00+00:00,35975,29547,11487,876,95,1041,3431,82452,48576879.818594106,589.1534446537877
2020-07-26 16:00:00+00:00,37651,33997,11476,888,155,1138,3506,88811,52108390.02267574,586.7335129958647
2020-07-26 17:00:00+00:00,40350,37362,11470,907,189,1125,3809,95212,56226721.088435374,590.5423800407026
2020-07-26 18:00:00+00:00,41568,39106,11461,900,220,2003,4389,99647,58178276.64399093,583.8437348238374
2020-07-26 19:00:00+00:00,42295,40107,11453,903,272,2604,5050,102684,59326630.38548753,577.7592457002797
2020-07-26 20:00:00+00:00,42641,40973,11449,901,233,3075,5180,104452,60033950.11337868,574.7515616108708
2020-07-26 21:00:00+00:00,43202,41409,11435,918,247,3266,5720,106197,60781247.16553288,572.3442956536708
2020-07-26 22:00:00+00:00,43759,41979,11432,939,175,3274,5985,107543,61579800.45351474,572.6063105317384
2020-07-26 23:00:00+00:00,43891,41898,11423,951,151,3205,5598,107117,61679868.48072562,575.8177365005146
2020-07-27 00:00:00+00:00,43345,41537,11416,938,133,2816,5426,105611,60978693.87755102,577.3896078775035
2020-07-27 01:00:00+00:00,43046,39332,11411,932,55,2317,4632,101725,59766303.85487528,587.5281774871004
2020-07-27 02:00:00+00:00,42260,37653,11418,938,7,1803,4546,98625,58278471.655328795,590.9097252758306
2020-07-27 03:00:00+00:00,40514,35315,11427,936,0,1283,5168,94643,55547786.84807256,586.9191260639726
2020-07-27 04:00:00+00:00,37193,31622,11438,918,0,984,6162,88317,50665038.54875283,573.6725494384187
2020-07-27 05:00:00+00:00,34373,28758,11445,913,0,973,6627,83089,46631097.50566893,561.2186631884958
2020-07-27 06:00:00+00:00,32998,26247,11449,920,0,978,6158,78750,44204222.222222224,561.3234567901235
2020-07-27 07:00:00+00:00,31287,24577,11447,923,0,989,5864,75087,41784616.78004535,556.4827037975328
2020-07-27 08:00:00+00:00,29483,23623,11451,919,0,1075,5663,72214,39566448.97959184,547.9055166531675
2020-07-27 09:00:00+00:00,28395,23223,11458,923,0,1070,5864,70933,38301034.01360544,539.9607236914474
2020-07-27 10:00:00+00:00,29283,23153,11460,910,0,1070,5768,71644,39170213.151927434,546.7340342795968
2020-07-27 11:00:00+00:00,31428,23957,11463,907,0,1068,4877,73700,41671342.40362812,565.4184858022811
2020-07-27 12:00:00+00:00,32857,25916,11463,909,12,1068,4756,76981,43925020.408163264,570.5956068141913
2020-07-27 13:00:00+00:00,35047,29077,11466,910,79,1046,4116,81741,47444390.02267574,580.4234108057858
2020-07-27 14:00:00+00:00,36916,32914,11460,895,163,1067,2943,86358,50918104.30839002,589.6165301233241
2020-07-27 15:00:00+00:00,39629,35983,11471,905,217,1345,1901,91451,54928435.37414966,600.632419264411
2020-07-27 16:00:00+00:00,41590,38107,11475,937,254,2075,2024,96462,57788240.36281179,599.0777753189006
2020-07-27 17:00:00+00:00,43101,40497,11470,994,273,2524,2281,101140,60302721.088435374,596.2301867553429
2020-07-27 18:00:00+00:00,44589,41878,11466,1061,258,3166,2473,104891,62377528.3446712,594.6890423837241
2020-07-27 19:00:00+00:00,45119,42772,11464,1093,275,3234,2977,106934,63282489.79591837,591.7901677288643
2020-07-27 20:00:00+00:00,45482,43368,11462,1142,276,3242,3230,108202,63895573.696145125,590.521189036664
2020-07-27 21:00:00+00:00,45345,42660,11464,1223,259,3127,3612,107690,63464829.93197279,589.3289064163133
2020-07-27 22:00:00+00:00,44845,42575,11460,1228,236,3063,3692,107099,62924081.63265306,587.5319249727173
2020-07-27 23:00:00+00:00,45114,41469,11460,1193,205,2942,3277,105660,62739687.07482993,593.788444774086
2020-07-28 00:00:00+00:00,45059,40405,11461,1113,146,2209,3049,103442,62244952.38095238,601.7377117703871
2020-07-28 01:00:00+00:00,44002,39916,11466,953,65,1459,1982,99843,60974158.73015873,610.7003869090345
2020-07-28 02:00:00+00:00,42182,38219,11375,897,7,1331,1969,95980,58433174.603174604,608.8057366448699
2020-07-28 03:00:00+00:00,40525,35284,11190,896,0,1319,2442,91656,55546117.913832195,606.0281696106332
2020-07-28 04:00:00+00:00,37048,32221,11180,903,0,1071,3300,85723,50765600.90702948,592.205136393144
2020-07-28 05:00:00+00:00,34116,30080,11193,904,0,1001,3761,81055,46916770.975056686,578.826364506282
2020-07-28 06:00:00+00:00,31322,27451,11274,899,0,996,4286,76228,43006108.84353741,564.1773212407174
2020-07-28 07:00:00+00:00,28623,25182,11326,896,0,997,5229,72253,39340095.23809524,544.4769800298291
2020-07-28 08:00:00+00:00,26345,23943,11346,906,0,995,6096,69631,36524934.24036281,524.5499022039438
2020-07-28 09:00:00+00:00,25195,23359,11363,906,0,998,6630,68451,35120879.818594106,513.0805951497291
2020-07-28 10:00:00+00:00,25426,23398,11378,892,0,1034,6894,69022,35370594.10430839,512.4539147562863
2020-07-28 11:00:00+00:00,26808,23666,11398,892,0,1030,7243,71037,36878866.213151924,519.1501078755005
2020-07-28 12:00:00+00:00,28226,25333,11415,898,10,1029,7270,74181,39000911.56462585,525.7533811168068
2020-07-28 13:00:00+00:00,30576,27616,11424,897,30,1027,6928,78498,42319746.03174603,539.1187805007265
2020-07-28 14:00:00+00:00,33991,31066,11434,885,81,1016,5563,84036,47197274.376417235,561.6316147415064
2020-07-28 15:00:00+00:00,37477,34144,11436,905,182,1012,4720,89876,51993083.90022676,578.4979738776399
2020-07-28 16:00:00+00:00,38971,35578,11437,955,226,1553,6153,94873,54095832.199546486,570.1920693932572
2020-07-28 17:00:00+00:00,40163,36952,11435,1044,226,2373,7903,100096,55868394.55782313,558.1481233797867
2020-07-28 18:00:00+00:00,40954,39015,11451,1071,236,2465,8875,104067,57519759.6371882,552.7185336099648
2020-07-28 19:00:00+00:00,42280,40336,11455,1077,275,3013,8658,107094,59405968.253968254,554.7086508484906
2020-07-28 20:00:00+00:00,43542,41450,11461,1096,267,3268,8266,109350,61142022.67573696,559.1405823112661
2020-07-28 21:00:00+00:00,44625,42280,11456,1147,269,3462,7702,110941,62579841.26984127,564.0821812480622
2020-07-28 22:00:00+00:00,45129,42411,11462,1164,249,3464,7174,111053,63143619.047619045,568.5899439692673
2020-07-28 23:00:00+00:00,45153,42213,11475,1124,204,3527,6033,109729,63086176.8707483,574.9271101600151
2020-07-29 00:00:00+00:00,44819,41349,11478,1094,106,3187,4601,106634,62391818.594104305,585.1024869563582
2020-07-29 01:00:00+00:00,44173,39437,11489,1063,57,2620,3588,102427,60949414.96598639,595.0522319894793
2020-07-29 02:00:00+00:00,43534,37465,11507,1069,6,1605,3315,98501,59489328.79818594,603.9464451953374
2020-07-29 03:00:00+00:00,41750,34888,11526,1052,0,1163,3468,93847,56621578.231292516,603.3392461271274
2020-07-29 04:00:00+00:00,39000,31426,11546,1010,0,1039,3649,87670,52411637.18820862,597.8286436433058
2020-07-29 05:00:00+00:00,35254,28633,11566,946,0,1020,4131,81550,47470498.86621315,582.1029903888798
2020-07-29 06:00:00+00:00,31843,26679,11577,929,0,980,4026,76034,43214412.698412694,568.3564286820724
2020-07-29 07:00:00+00:00,29244,25539,11591,927,0,1021,3699,72021,40115469.3877551,556.9968396405924
2020-07-29 08:00:00+00:00,27218,24840,11602,926,0,1025,3331,68942,37778022.675736964,547.9681859495948
2020-07-29 09:00:00+00:00,26300,24601,11617,931,0,1009,3098,67556,36750979.591836736,544.0076320657934
2020-07-29 10:00:00+00:00,26902,24765,11630,928,0,1012,2910,68147,37427487.52834467,549.2169505384635
2020-07-29 11:00:00+00:00,28411,25079,11635,928,0,1012,2538,69603,39083183.67346939,561.5157920415699
2020-07-29 12:00:00+00:00,30536,26435,11641,968,10,1010,2144,72744,41791895.69160998,574.5064292809026
2020-07-29 13:00:00+00:00,33580,29047,11642,1011,90,1079,1692,78141,45948376.41723356,588.0187918920101
2020-07-29 14:00:00+00:00,36767,32634,11643,1053,186,1084,1072,84439,50651859.41043083,599.8633263116668
2020-07-29 15:00:00+00:00,39320,36098,11636,1097,228,1082,490,89951,54663392.29024943,607.7018853625799
2020-07-29 16:00:00+00:00,41407,39695,11625,1272,254,1438,510,96201,58258530.6122449,605.5917361799243
2020-07-29 17:00:00+00:00,43486,43641,11613,1346,281,1508,541,102416,61989609.97732426,605.272711073702
2020-07-29 18:00:00+00:00,44503,45589,11607,1394,279,2806,622,106800,63822077.09750567,597.5849915496785
2020-07-29 19:00:00+00:00,44719,47009,11595,1479,293,3270,855,109220,64626557.82312925,591.7099233027765
2020-07-29 20:00:00+00:00,44667,47410,11602,1478,253,3258,1114,109782,64739460.31746031,589.7092448439663
2020-07-29 21:00:00+00:00,44174,47413,11607,1472,232,3220,1858,109976,64242108.84353741,584.1466214768442
2020-07-29 22:00:00+00:00,44010,47973,11609,1357,163,3159,1421,109692,64307360.54421768,586.2538794462466
2020-07-29 23:00:00+00:00,43669,46525,11614,1275,134,2999,1555,107771,63364907.02947845,587.9587925274745
2020-07-30 00:00:00+00:00,43405,44533,11615,1260,103,2526,1940,105382,62275818.594104305,590.9530906046982
2020-07-30 01:00:00+00:00,41983,41999,11613,1213,51,2046,2414,101319,59791918.367346935,590.1352990786223
2020-07-30 02:00:00+00:00,40966,40214,11617,1164,6,1256,2738,97961,58026721.088435374,592.3451280451952
2020-07-30 03:00:00+00:00,39541,37794,11622,1078,0,1120,2871,94026,55586834.46712018,591.1857833697081
2020-07-30 04:00:00+00:00,37948,34749,11628,1015,0,1010,3195,89545,52719106.57596372,588.744280260916
2020-07-30 05:00:00+00:00,35613,31149,11635,925,0,957,3435,83714,48871918.367346935,583.7962391875544
2020-07-30 06:00:00+00:00,32690,28506,11638,912,0,919,3952,78617,44825015.87301587,570.1695037080514
2020-07-30 07:00:00+00:00,29935,26641,11637,913,0,926,4090,74142,41269097.50566893,556.6223935916071
2020-07-30 08:00:00+00:00,28105,25071,11639,911,0,931,4638,71295,38770412.698412694,543.8026888058447
2020-07-30 09:00:00+00:00,27003,24559,11642,915,0,939,4775,69833,37444616.78004535,536.2023223983697
2020-07-30 10:00:00+00:00,26972,24764,11639,907,0,938,4901,70121,37497868.48072562,534.7594655057062
2020-07-30 11:00:00+00:00,28012,25558,11636,923,0,935,4796,71860,38877342.40362812,541.0150626722533
2020-07-30 12:00:00+00:00,29665,26911,11634,977,9,951,5426,75573,41107464.85260771,543.9438007305216
2020-07-30 13:00:00+00:00,32069,28832,11630,989,81,962,4849,79412,44331514.73922902,558.2470500582913
2020-07-30 14:00:00+00:00,34751,31485,11627,441,159,952,3382,82797,48138811.79138322,581.4076813336621
2020-07-30 15:00:00+00:00,36112,34685,11617,418,217,1434,3202,87685,50835877.551020406,579.755688555858
2020-07-30 16:00:00+00:00,36965,36848,11604,422,260,1584,4228,91911,52591215.41950113,572.1971844447469
2020-07-30 17:00:00+00:00,38422,38347,11603,430,287,1696,5886,96671,54683369.61451247,565.6646731130585
2020-07-30 18:00:00+00:00,39827,39173,11597,421,255,2262,6543,100078,56445188.20861678,564.0119527630127
2020-07-30 19:00:00+00:00,41453,39448,11600,411,272,2567,6447,102198,58203115.6462585,569.5132551151539
2020-07-30 20:00:00+00:00,42177,39613,11593,410,272,3037,6572,103674,59003419.501133785,569.1245587238245
2020-07-30 21:00:00+00:00,42476,40138,11588,404,270,3193,6376,104445,59522476.19047619,569.8930172863821
2020-07-30 22:00:00+00:00,42424,40663,11579,409,230,3266,5887,104458,59686553.28798186,571.3928400695195
2020-07-30 23:00:00+00:00,41795,40085,11582,409,189,3302,5224,102586,58811882.0861678,573.2934521880939
2020-07-31 00:00:00+00:00,40997,39912,11584,406,150,2270,4656,99975,57933437.64172336,579.4792462287908
2020-07-31 01:00:00+00:00,39287,38914,11588,411,63,1861,4323,96447,55792176.8707483,578.4749849217528
2020-07-31 02:00:00+00:00,37957,37702,11430,421,6,1406,4707,93629,53946907.02947845,576.1773278522514
2020-07-31 03:00:00+00:00,36335,35485,11199,454,0,1220,5519,90212,51391564.625850335,569.6754824840414
2020-07-31 04:00:00+00:00,32785,32805,11165,540,0,1182,6008,84485,46695283.44671202,552.7050180116236
2020-07-31 05:00:00+00:00,29575,30355,11177,554,0,1155,6046,78862,42437777.777777776,538.1270799342874
2020-07-31 06:00:00+00:00,28088,28003,11217,552,0,1039,5830,74729,39963251.70068027,534.7756787951166
2020-07-31 07:00:00+00:00,26168,26244,11236,559,0,1015,5432,70654,37295546.48526077,527.8617839791203
2020-07-31 08:00:00+00:00,24393,25503,11230,569,0,1021,4888,67604,35194612.24489796,520.5995539450026
2020-07-31 09:00:00+00:00,23503,25003,11232,569,1,1019,4494,65821,34088172.335600905,517.8920456328665
2020-07-31 10:00:00+00:00,23898,25393,11249,570,1,1010,4077,66198,34648603.17460317,523.4086101483907
2020-07-31 11:00:00+00:00,25685,26233,11288,610,0,1016,3836,68668,36802530.6122449,535.9487769011024
2020-07-31 12:00:00+00:00,27185,26531,11332,629,10,1040,3422,70149,38442521.541950114,548.0123956428475
2020-07-31 13:00:00+00:00,29226,28678,11364,647,86,1037,2733,73771,41392725.623582765,561.0975264478286
2020-07-31 14:00:00+00:00,32182,31132,11383,654,163,1050,1574,78138,45395002.26757369,580.9593573878739
2020-07-31 15:00:00+00:00,34148,34051,11393,662,250,1042,1089,82635,48587959.18367347,587.982806119362
2020-07-31 16:00:00+00:00,35730,36001,11407,689,276,1571,1265,86939,50992657.59637188,586.5337489086818
2020-07-31 17:00:00+00:00,36979,37850,11448,684,269,1808,1606,90644,53018897.95918367,584.9134852740796
2020-07-31 18:00:00+00:00,38025,39161,11466,707,229,2385,1882,93855,54617804.98866213,581.9381491520124
2020-07-31 19:00:00+00:00,38561,39927,11484,751,217,2956,1894,95790,55476009.07029478,579.1419675362228
